c_personid,Rank,Friend,Enemy,Lindex,c_index_year,c_birthyear,c_deathyear,c_death_age,c_fl_earliest_year,c_fl_ey_nh_code,c_fl_latest_year,c_choronym_code,LU,c_entry_code,Longitude,Latitude,RankD,Rank9
19550,2.5,70.72126109,0,976,976,0,976,0,0,0,0,28,11027,14,114.34333,34.785477,5,2
1407,6.5,0,0,1151,1151,0,0,0,0,0,0,0,13576,36,106.058586,31.359615,13,6
40539,9,0,0,0,0,0,0,0,0,0,0,0,11141,33,117.0014877,36.65013123,18,9
41076,3,0,0,1007,1007,0,0,0,997,508,0,0,0,36,0,0,6,3
27276,8.5,43.68095991,0,1176,1176,1127,1176,50,0,0,0,0,12907,0,114.971275,27.103239,17,8
18654,8.5,63.51458673,0,1030,1030,0,0,42,1000,513,1008,0,12669,165,120.618622,31.31271,17,8
385418,9.5,0,0,1163,1163,0,0,0,0,0,0,0,0,0,0,0,19,9
16783,3,83.87938814,0,1199,1199,0,0,0,1169,543,1199,0,11371,165,112.38263,34.665276,6,3
38899,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
52827,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
38046,7.5,0,0,1216,1216,1157,1228,72,0,0,0,0,12669,36,119.814385,31.363638,15,7
3651,8,78.12241382,0,991,991,0,0,0,0,0,0,49,11901,0,109.321556,34.153698,16,8
673,3.5,0,0,1128,1128,0,0,0,0,0,0,0,12907,165,115.393806,27.759735,7,3
386836,8,0,0,1248,1248,0,0,0,0,0,0,0,12753,0,120.227981,29.260567,16,8
136490,6,48.39855054,0,1256,1256,0,0,0,0,0,1256,0,13867,0,119.990395,26.883463,12,6
24777,8.5,0,0,1151,1151,0,0,0,1121,538,0,0,13867,36,119.321577,26.073954,17,8
41738,8,0,0,1246,1246,0,0,0,0,0,1246,0,0,0,0,0,16,8
16707,8.5,68.46650785,0,1196,1196,0,0,0,0,0,0,0,12669,36,119.569855,31.995802,17,8
96365,6,0,0,1101,0,0,0,0,1131,0,1133,0,0,0,0,0,12,6
37951,2.5,27.64467714,77.17069329,1264,1264,0,1264,0,1252,554,0,0,13098,0,112.190773,30.350445,5,2
52554,3,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,6,3
51226,4,0,0,1079,1079,0,0,0,0,0,0,0,13867,36,118.68367,25.36455727,8,4
52464,8.5,0,0,1209,1209,1162,1209,48,0,0,0,0,13284,36,103.4568253,30.41658974,17,8
180,5.5,0,0,1135,1135,0,0,0,0,0,0,0,0,0,0,0,11,5
42024,8.5,83.25767736,0,1220,1220,0,0,0,2379,545,0,0,12907,0,116.627449,27.559717,17,8
41115,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
41397,4,0,37.81363971,1281,1281,0,1281,0,0,0,0,0,12587,0,115.671104,32.18354,8,4
413125,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
14364,3,83.20207876,0,1245,1245,0,0,0,0,0,0,0,12753,118,120.556442,27.675718,6,3
45652,6,0,0,1262,1262,0,0,0,0,0,1262,0,0,0,0,0,12,6
400515,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
11338,6,0,0,1158,1158,0,0,0,0,0,0,34,13867,36,119.011101,25.433954,12,6
793,6,76.88393608,82.01027851,1144,1144,0,0,58,1114,536,0,0,12669,39,119.4442902,32.20648956,12,6
3280,7,71.49829938,0,1002,1002,960,1002,43,0,0,0,12,11141,36,117.0014877,36.65013123,14,7
426462,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
21599,4,76.93641415,0,1113,1113,1069,1113,45,0,0,0,29,11027,0,114.34333,34.785477,8,4
19562,7.5,0,0,1148,1148,0,0,0,0,0,0,0,12669,36,120.733788,31.646582,15,7
97346,7.5,0,0,1193,0,0,0,0,1223,0,1226,0,0,0,0,0,15,7
22254,5.5,74.22136509,0,1085,1085,0,0,0,0,0,0,20,12214,118,112.3153,37.353817,11,5
44733,8,0,0,1169,1169,0,1169,0,0,0,1165,0,13284,168,104.512505,31.303993,16,8
96755,6,0,0,1092,0,0,0,0,1122,0,1125,0,0,0,0,0,12,6
51762,7.5,0,0,0,0,0,0,0,0,0,0,0,13867,0,119.011101,25.433954,15,7
10466,5.5,72.3734096,0,1084,1084,0,0,0,0,0,0,18,11027,74,114.34333,34.785477,11,5
10475,8,60.08583774,0,1049,1049,0,0,0,0,0,0,0,11027,59,114.34333,34.785477,16,8
45496,6.5,0,0,1067,1067,0,0,0,0,0,1067,0,0,0,0,0,13,6
425627,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
50409,4,71.63731055,0,1089,1089,1062,1089,28,0,0,0,0,11027,0,114.34333,34.785477,8,4
44221,4,0,0,1068,1068,0,0,0,1047,523,1068,0,0,0,0,0,8,4
698,3,76.22316817,0,1058,1058,0,0,0,0,0,0,74,11027,118,114.34333,34.785477,6,3
41007,3,0,0,1052,1052,0,0,0,1052,524,0,0,0,0,0,0,6,3
45320,4,68.70398595,0,1161,1161,0,0,0,0,0,1161,0,0,0,0,0,8,4
50188,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
47368,9,0,0,1259,1259,1200,1265,66,0,0,0,0,13867,36,119.381439,25.727917,18,9
52400,9,0,0,1162,1162,0,0,46,0,0,0,0,13867,36,118.853187,27.372105,18,9
3056,4.5,72.64627184,0,1054,1054,995,1062,68,0,0,0,45,11027,0,114.34333,34.785477,9,4
18910,4,63.79994067,0,1065,1065,1006,1078,73,0,0,0,0,12669,28,119.952301,31.782784,8,4
400998,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
98007,2,0,0,982,0,0,0,0,1012,0,1014,0,0,0,0,0,4,2
38429,7.5,68.54516413,0,1013,1013,0,0,0,983,508,990,0,13015,36,112.978134,28.198198,15,7
44528,7.5,0,0,1246,1246,0,0,0,1246,554,0,0,0,0,0,0,15,7
205,4.5,76.89327354,0,1063,1063,1004,1080,77,0,0,0,4,11371,59,112.38263,34.665276,9,4
15986,4,72.95584395,0,1057,1057,1030,1057,28,0,0,0,22,11027,74,114.34333,34.785477,8,4
40892,2,82.67797287,0,1220,1220,1161,1238,78,0,0,0,0,13284,36,103.512261,30.02619,4,2
17488,8,0,0,1074,1074,0,0,0,0,0,0,0,0,0,0,0,16,8
24800,2.5,77.49015624,0,1169,1169,0,0,0,0,0,0,0,12433,94,119.437187,32.39127,5,2
22426,1,72.44740529,0,1006,1006,0,0,0,0,0,0,9,11027,77,114.34333,34.785477,2,1
43376,8,0,0,1049,1049,0,0,0,0,0,1049,0,0,0,0,0,16,8
44741,3.5,0,0,1279,1279,0,0,0,1277,560,1279,0,13952,7,113.373604,22.52581,7,3
18320,1.5,49.96402303,0,970,970,927,970,44,0,0,0,94,11027,105,114.34333,34.785477,3,1
14819,5.5,84.97460757,0,1178,1178,1124,0,0,0,0,0,22,12824,36,116.189186,29.272564,11,5
426504,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
48019,9.5,0,0,1168,1168,0,0,0,0,0,0,0,13867,36,118.862495,26.213224,19,9
33301,6.5,0,0,1070,1070,0,0,0,0,0,0,0,0,0,0,0,13,6
51823,6,0,0,1208,1208,0,0,0,0,0,0,0,13867,36,118.026779,27.756025,12,6
1741,6.5,0,0,1133,1133,0,0,0,0,0,0,0,0,0,0,0,13,6
43725,5,0,0,1127,1127,0,0,0,1097,531,0,0,13867,165,119.321577,26.073954,10,5
38310,8.5,0,0,0,0,0,0,0,1219,549,1250,0,13867,0,117.483398,27.337692,17,8
1745,3.5,0,0,1160,1160,0,0,0,0,0,0,0,0,0,0,0,7,3
48333,7,0,0,0,0,0,0,0,0,0,0,0,0,0,114.34333,34.785477,14,7
41337,5.5,0,0,1208,1208,0,0,0,0,0,1208,0,0,0,0,0,11,5
38214,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
136669,8.5,45.62195369,0,1247,1247,0,0,0,0,0,1256,0,12907,0,116.77626,27.910084,17,8
46923,5.5,34.82715981,0,1103,1103,0,0,0,0,0,0,0,13867,36,118.934105,25.867622,11,5
20050,9,44.1186431,15.03441646,1150,1150,0,0,0,0,0,0,0,12753,36,119.913009,28.448732,18,9
411637,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
47838,8.5,0,0,0,0,0,0,0,0,0,0,0,13867,0,119.381439,25.727917,17,8
96280,8,0,0,981,0,0,0,0,1011,0,1013,0,0,0,0,0,16,8
38403,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
96698,6,0,0,985,0,0,0,0,1015,0,1015,0,0,0,0,0,12,6
49891,3,0,0,1162,1162,0,0,0,0,0,0,0,12753,36,120.058441,28.648392,6,3
25972,3.5,79.10149075,0,1267,1267,0,0,0,1235,552,0,0,12907,36,116.351341,27.984781,7,3
97364,4,0,0,1173,0,0,0,0,1203,0,1207,0,0,0,0,0,8,4
23381,8.5,44.32803979,0,1100,1100,0,0,0,0,0,0,0,12669,0,119.9406,30.27177,17,8
392059,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
40830,4,27.64467714,0,1055,1055,0,1055,0,1029,518,0,0,0,0,0,0,8,4
40928,2.5,86.40315201,0,1253,1253,0,0,82,1223,549,0,0,12753,36,120.227981,29.260567,5,2
51166,9,0,0,0,0,0,0,0,0,0,0,0,13952,0,114.273606,23.172247,18,9
18296,4,74.32950501,0,1097,1097,0,0,0,0,0,0,19,11027,74,114.34333,34.785477,8,4
16320,4.5,1,0,1238,1238,1179,1251,73,0,0,0,24,13867,36,118.181251,25.060591,9,4
385536,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9
35906,8,0,0,1247,1247,0,0,0,0,0,0,0,0,27,0,0,16,8
44905,4,0,0.5,1103,1103,0,0,0,0,0,1103,0,0,0,0,0,8,4
15631,5.5,69.1319959,0,1130,1130,1084,1130,47,0,0,0,62,12824,94,118.433945,29.86577,11,5
393039,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
49391,8,0,0,1211,1211,0,0,0,0,0,0,0,12753,36,121.120598,28.843132,16,8
708,9,0,0,1111,1111,0,0,0,0,0,0,8,11027,0,114.34333,34.785477,18,9
8147,2,36.28077486,0,1112,1112,0,0,0,0,0,0,0,11296,36,112.535469,33.001678,4,2
1684,3.5,0,58.52770174,1086,1086,0,0,64,0,0,0,0,11703,42,115.315086,38.412342,7,3
49702,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
421848,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
17605,8.5,0,0,1203,1203,0,0,0,0,0,0,0,12753,0,120.578262,30.004515,17,8
48221,8,71.17715219,0,981,981,0,1000,79,0,0,0,0,11027,36,114.4088287,35.03967667,16,8
47128,9.5,0,0,0,0,0,0,0,0,0,0,0,13576,44,106.05381,32.951767,19,9
398294,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
44341,8,37.69045942,0,1096,1096,1037,1108,72,0,0,0,0,11371,165,113.3573,34.50299,16,8
955,6.5,0,0,981,981,0,0,0,0,0,0,0,0,0,0,0,13,6
43372,1.5,0,0,0,0,0,0,0,0,0,0,0,12669,54,119.952301,31.782784,3,1
43581,9.5,61.62348896,0,1115,1115,0,0,0,0,0,1115,0,12824,0,118.433945,29.86577,19,9
47227,6,0,0,0,0,0,0,57,0,0,0,0,11703,0,114.563645,38.14011,12,6
46570,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
50098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
48746,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
38951,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
96853,7,0,0,973,0,0,0,0,1003,0,1005,0,0,0,0,0,14,7
10702,4,85.83467124,0,1181,1181,1122,1190,69,0,0,0,20,12753,36,119.649918,29.104712,8,4
22864,1.5,69.28799552,0,1076,1076,0,0,0,0,0,0,0,12907,36,115.432716,27.322115,3,1
15824,7,69.2479368,0,1168,1168,0,0,0,0,0,0,47,0,36,0,0,14,7
25209,3.5,86.3699521,0,1226,1226,0,0,0,0,0,0,0,13015,36,112.978134,28.198198,7,3
95727,5,0,0,1184,0,0,0,0,1214,0,1215,0,0,0,0,0,10,5
97388,7.5,0,0,1086,0,0,0,0,1116,0,1117,0,0,0,0,0,15,7
22340,4,76.22050252,0,1099,1099,0,0,0,0,0,0,0,11141,118,119.106499,36.702705,8,4
41599,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8
16184,3.5,41.65529694,40.21574997,1124,1124,1065,1130,66,0,0,0,13,12753,36,121.542656,29.866316,7,3
7109,5.5,77.10620755,0,1048,1048,998,1048,51,0,0,0,34,11901,118,110.801264,35.36078,11,5
421361,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
24318,1.5,78.48289949,0,1070,1070,0,0,0,0,0,0,0,12091,94,105.7258,34.5853,3,1
14664,4.5,68.17224945,0,1106,1106,0,0,42,0,0,0,22,11027,74,114.34333,34.785477,9,4
50861,9,76.46979622,0,1271,1271,0,0,58,0,0,0,0,13867,36,119.011101,25.433954,18,9
38090,7.5,0,0,1228,1228,0,1228,0,0,0,1228,0,0,0,0,0,15,7
49097,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
50798,8.5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,17,8
52151,6,0,0,0,0,0,0,0,0,0,0,0,13284,0,103.672607,30.636564,12,6
23546,7,47.77794732,0,1158,1158,1099,0,0,1148,541,0,0,12824,165,119.486,31.430706,14,7
42796,8,0,0,1049,1049,0,0,0,1049,524,0,0,0,0,0,0,16,8
3920,4.5,70.54102664,0,1261,1261,1211,1261,51,0,0,0,29,13867,77,117.483398,27.337692,9,4
51474,8.5,77.0250095,0,1156,1156,1097,1172,76,0,0,0,0,12907,0,114.971275,27.103239,17,8
40584,6.5,27.64467714,0,1060,1060,0,0,0,1030,518,0,0,13867,36,119.321577,26.073954,13,6
15189,7.5,83.93128131,0,1211,1211,0,0,0,0,0,0,0,12753,36,120.227981,29.260567,15,7
412914,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
772,3.5,0,0,1154,1154,0,0,0,0,0,0,0,0,0,0,0,7,3
774,3.5,39.33418454,0,1103,1103,0,0,0,0,0,0,0,12669,36,120.618622,31.31271,7,3
43838,8.5,0,0,1132,1132,0,0,0,0,0,0,0,11901,118,110.30501,37.17646,17,8
10598,1,85.09453974,0,1171,1171,1112,1171,60,0,0,0,0,12753,36,120.957687,28.130676,2,1
414915,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
14497,8.5,41.75753813,0,1217,1217,0,0,0,0,0,0,0,13867,118,118.537849,24.953764,17,8
20090,5.5,0,0,1181,1181,0,0,0,1151,541,0,0,13867,165,119.321577,26.073954,11,5
42453,6,0,0,1127,1127,0,0,0,1097,531,0,0,13867,165,119.2296143,26.09373856,12,6
96264,8,0,0,950,0,0,0,0,980,0,981,0,0,0,0,0,16,8
48616,8,0,0,1241,1241,0,0,0,0,0,0,0,13867,36,119.321577,26.073954,16,8
17670,8,43.05235125,0,1000,1000,0,0,0,0,0,0,0,11027,0,114.34333,34.785477,16,8
37802,4,0,0,1226,1226,0,0,0,1196,546,0,0,12753,36,121.5426559,29.86631584,8,4
47400,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
43069,9,0,41.23085528,1103,1103,0,0,0,1073,528,0,0,13867,165,118.18219,26.171848,18,9
49807,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
48279,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
14945,5.5,59.9624963,0,1269,1269,0,0,0,0,0,0,22,12753,0,120.957687,28.130676,11,5
44603,7.5,0,0,1061,1061,0,0,0,1061,526,0,0,0,0,0,0,15,7
39352,5,4.788378907,0,1130,1130,0,0,0,1098,532,0,0,13867,36,119.381439,25.727917,10,5
388554,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
393461,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
435544,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
11407,4,74.35889812,0,1214,1214,0,0,0,1184,544,0,0,13015,165,112.550476,28.2593,8,4
16740,8.5,73.52405788,0,1165,1165,0,0,0,1135,541,1165,12,12669,165,120.9482346,31.3861084,17,8
11847,4,84.94926232,34.98746986,1202,1202,0,0,53,0,0,0,0,12669,54,119.5706177,31.74697876,8,4
1985,3.5,75.29974835,0.5,1112,1112,0,0,66,1101,533,0,0,12587,118,115.47425,30.30481,7,3
39937,5.5,72.69520597,7.200205879,1276,1276,0,0,0,0,0,0,0,12907,0,116.010101,26.466515,11,5
37935,5.5,0,0,0,0,0,0,0,1240,553,0,0,0,0,0,0,11,5
435153,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
96023,5.5,0,0,930,0,0,0,0,960,0,972,0,0,0,0,0,11,5
10198,7,63.89630387,0,1136,1136,0,0,0,0,0,0,0,12669,36,120.9482346,31.3861084,14,7
96150,7.5,0,0,1086,0,0,0,0,1116,0,1118,0,0,0,0,0,15,7
426016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
24300,6.5,40.18367564,0,1242,1242,0,0,0,0,0,0,0,13867,118,117.483398,27.337692,13,6
1460,1,77.69903384,38.21880681,1137,1137,1086,1137,52,0,0,0,24,12669,36,120.084801,30.553133,2,1
46753,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
52019,1.5,0,0,958,958,899,968,70,0,0,0,0,11857,0,116.326,39.8768,3,1
531,6,68.38212927,71.17596836,1022,1022,0,0,0,992,511,0,0,13284,36,103.831459,30.050497,12,6
389591,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
38486,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
396462,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
43156,6,0,0,1076,1076,0,0,0,1046,523,0,0,0,165,0,0,12,6
24980,6.5,39.57158532,0,1109,1109,0,0,0,0,0,0,0,11287,36,113.688919,31.263714,13,6
475,8,0,0,1109,1109,0,0,0,1079,529,0,0,12669,165,119.952301,31.782784,16,8
25665,4,73.84231318,0,1082,1082,1048,1082,35,0,0,0,18,11027,74,114.34333,34.785477,8,4
46128,8.5,78.78476653,0,1115,1115,0,0,0,0,0,0,0,11371,36,115.809013,32.903057,17,8
41127,5,73.81982003,0,1246,1246,0,0,0,0,0,0,0,11296,0,113.3698196,31.71511078,10,5
42669,9,0,0,1151,0,0,0,0,1181,544,0,0,12824,0,118.240181,28.679602,18,9
12466,4.5,79.54184398,42.14460626,1207,1207,0,0,0,1172,543,0,0,13867,165,119.321577,26.073954,9,4
435224,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
38304,7,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,14,7
13144,8.5,81.46662443,0,1172,1172,1113,1192,80,0,0,0,0,12907,29,114.971275,27.103239,17,8
1552,3.5,74.16622862,0,1051,1051,0,0,79,0,0,0,13,11203,118,116.282559,35.956072,7,3
12595,4,74.03567014,0,1049,1049,0,0,63,0,0,0,0,12669,36,119.952301,31.782784,8,4
52889,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
47091,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7
41185,4.5,27.65652683,0,1130,1130,1095,1130,36,0,0,0,0,11901,15,107.6067,35.7187,9,4
27284,8.5,77.65252399,0,1118,1118,0,0,0,1086,530,0,20,12907,36,115.132248,27.214367,17,8
115,6.5,0,0,1159,1159,0,0,0,0,0,0,0,0,0,0,0,13,6
421954,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
41455,9.5,0,0,1230,1230,1171,1236,66,0,0,0,0,12824,0,118.1757736,29.78119087,19,9
404515,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9
21914,9,83.19148103,0,1226,1226,0,0,0,0,0,0,15,12824,36,117.580116,28.953411,18,9
52129,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
19082,6,80.20385988,0,1142,1142,0,0,0,1112,536,0,0,12753,36,121.444199,29.979195,12,6
42443,8.5,0,0,1168,1168,0,0,0,1138,541,0,0,13867,165,119.321577,26.073954,17,8
435550,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
97303,5,0,0,1064,0,0,0,0,1094,0,1104,0,0,0,0,0,10,5
15978,4,74.61857981,0,1027,1027,0,0,0,0,0,0,18,11027,74,114.34333,34.785477,8,4
25860,5.5,81.49564415,0,1190,1190,0,0,0,1190,545,0,0,13867,29,118.784904,26.60171,11,5
43701,4,0,0,1073,0,0,0,0,1103,534,0,0,0,0,0,0,8,4
40270,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8
39956,8.5,0,0,1107,1107,1049,1107,59,0,0,0,0,11203,118,116.2825623,35.95607376,17,8
12528,9,86.4469191,0,1220,1220,0,0,0,1190,545,0,15,13867,36,117.483398,27.337692,18,9
19070,6.5,0,0,1130,1130,0,0,0,0,0,0,0,13867,36,118.68367,25.36455727,13,6
44275,8,0,0,1061,1061,0,0,0,1049,524,1061,0,0,0,0,0,16,8
46190,8.5,0,0,1057,1057,1026,1057,32,0,0,0,0,12824,36,116.663833,28.994167,17,8
50811,8.5,0,0,0,0,0,0,0,0,0,0,0,12753,0,120.227981,29.260567,17,8
1527,6,0,0,1091,1091,0,0,0,0,0,0,104,12824,0,117.930214,29.933117,12,6
44408,7.5,0,0,1220,1220,0,0,0,1190,545,0,0,13867,165,119.321577,26.073954,15,7
25676,4,74.33013663,0,1065,1065,1029,1065,37,0,0,0,19,11027,74,114.34333,34.785477,8,4
420376,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
26140,8,84.19142878,0,1183,1183,0,1183,0,0,0,0,0,13867,36,119.321577,26.073954,16,8
38854,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
41875,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
40046,3,78.63446301,0,1189,1189,1130,1203,74,0,0,0,0,12753,118,119.649918,29.104712,6,3
24988,8.5,0,0,1104,1104,0,0,0,1084,529,1104,0,0,0,0,0,17,8
49343,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
388308,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
408408,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
21137,5,80.83024458,0,1090,1090,0,0,0,0,0,0,147,12753,118,121.258354,28.642613,10,5
49,3,0,0,989,989,0,0,0,0,0,0,0,0,0,0,0,6,3
42258,8.5,0,0,1048,1048,0,0,0,1048,523,0,0,0,0,0,0,17,8
8160,2,78.22177811,0,1096,1096,1037,1102,66,0,0,0,0,13867,36,118.589905,24.909641,4,2
38,5.5,0,0,1074,1074,0,0,0,0,0,0,0,12669,36,119.901375,31.013893,11,5
49439,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
404685,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
50572,1,0,0,1115,1115,0,1115,0,0,0,0,0,0,64,0,0,2,1
97508,5,0,0,1175,0,0,0,0,1205,0,1206,0,0,0,0,0,10,5
40723,8.5,0,0,1229,1229,0,0,0,0,0,0,0,0,0,0,0,17,8
42153,7,78.77088361,0,1189,1189,0,0,0,0,0,0,0,12753,0,119.649918,29.104712,14,7
48146,7.5,0,0,1247,1247,0,0,0,0,0,0,0,13284,36,103.8314591,30.05050087,15,7
24320,2,82.6325029,0,1157,1157,1098,1162,65,0,0,0,0,12091,118,105.7258,34.5853,4,2
1188,4.5,70.57830349,0,1074,1074,0,0,0,0,0,0,0,12907,36,114.23687,26.945564,9,4
19078,1.5,86.35496137,0,1221,1221,0,0,0,1175,544,0,0,13867,36,117.483398,27.337692,3,1
13153,7.5,77.0995373,0,1163,1163,1104,1173,70,0,0,0,0,12907,36,114.971275,27.103239,15,7
95898,5,0,0,1170,0,0,0,0,1200,0,1201,0,0,0,0,0,10,5
97499,5.5,0,0,1112,0,0,0,0,1142,0,1144,0,0,0,0,0,11,5
9015,1.5,77.21242415,0,1274,1274,1240,1274,35,0,0,0,43,12669,70,120.168625,30.294125,3,1
400333,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
39746,8.5,0,0,1268,1268,0,0,0,1238,553,0,0,12669,36,119.4442902,32.20648956,17,8
49009,8.5,0,0,1090,1090,1035,1090,56,0,0,0,0,11141,0,119.752564,36.385406,17,8
26794,8.5,60.50843603,0,1246,1246,0,0,0,0,0,0,22,0,36,0,0,17,8
98844,4.5,0,0,1030,0,0,0,0,1060,0,1236,0,0,0,0,0,9,4
884,6,0,0,989,989,0,0,0,0,0,0,0,0,0,0,0,12,6
258,6,39.33418454,0,1130,1130,0,1150,0,0,0,0,0,11203,0,115.5583,35.61019,12,6
10737,7.5,28.60864675,0,1232,1232,0,0,0,0,0,0,0,12753,0,120.071625,29.300087,15,7
653,6,0,0,1020,1020,0,0,0,0,0,0,0,0,0,0,0,12,6
1715,6.5,0,0,1038,1038,0,0,0,0,0,0,0,0,0,0,0,13,6
404878,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
3632,4,86.5387341,0,1192,1192,1139,1192,54,0,0,0,23,12907,36,116.77626,27.910084,8,4
4210,1,70.51193131,0,976,976,0,0,0,0,0,0,9,11027,77,114.34333,34.785477,2,1
18346,7.5,72.52464981,0,1017,1017,0,0,0,0,0,0,42,11703,0,114.563645,38.14011,15,7
932,6,0,0,1129,1129,0,0,0,0,0,0,0,0,0,0,0,12,6
408654,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
420286,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
397679,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
7105,3.5,77.45949451,0.1,1034,1034,0,1034,0,0,0,0,2,12669,36,120.637787,31.167065,7,3
40456,8,27.64467714,0,1190,1190,0,0,0,1160,541,0,0,12753,36,120.73346,28.852207,16,8
400765,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
49035,5.5,0,0,1218,0,0,0,0,0,0,1258,0,12587,0,116.67452,32.334127,11,5
98081,6,0,0,963,0,0,0,0,993,0,995,0,0,0,0,0,12,6
47180,4.5,0,0,0,0,0,0,89,0,0,0,0,11703,0,114.499619,36.936829,9,4
97578,6.5,0,0,1201,0,0,0,0,1231,0,1240,0,0,0,0,0,13,6
23630,7,67.66811839,0,1144,1144,0,0,0,0,0,0,22,12753,74,120.578262,30.004515,14,7
50142,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
10304,7.5,87.19376179,0,1202,1202,0,0,0,0,0,0,18,12753,36,121.258354,28.642613,15,7
440,4.5,80.99659919,41.41281212,1093,1093,0,0,73,0,0,0,0,12587,36,117.911316,31.298515,9,4
44561,6.5,27.64467714,0,1112,1112,0,0,0,1082,529,0,0,13867,165,119.321577,26.073954,13,6
96548,7,0,0,973,0,0,0,0,1003,0,1006,0,0,0,0,0,14,7
27352,8.5,76.88698172,0,1122,1122,1064,1122,59,0,0,0,0,12753,36,119.12091,28.082565,17,8
964,3.5,27.64467714,0,1034,1034,975,1063,89,0,0,0,0,12669,36,119.71658,30.318827,7,3
